,uk,es,it,de,en,fr,ru
to another,0.0,0.0,0.0,0.0,0.0,0.0,158.0
instructions,0.0,0.0,0.0,0.0,0.0,0.0,158.0
godly,0.0,0.0,0.0,0.0,0.0,0.0,158.0
bastards,0.0,0.0,0.0,0.0,0.0,0.0,206.0
basil,0.0,0.0,0.0,0.0,0.0,0.0,158.0
upa,0.0,0.0,0.0,0.0,0.0,0.0,158.0
be available,0.0,0.0,0.0,0.0,0.0,0.0,158.0
energy system,0.0,0.0,0.0,0.0,0.0,0.0,158.0
fagin,0.0,0.0,0.0,0.0,0.0,0.0,157.0
stoprussian aggression,0.0,0.0,0.0,0.0,0.0,0.0,157.0
this is,0.0,0.0,0.0,0.0,0.0,0.0,157.0
sadist,0.0,0.0,0.0,0.0,0.0,0.0,156.0
rep.,0.0,0.0,0.0,0.0,0.0,0.0,156.0
be carried out,0.0,0.0,0.0,0.0,0.0,0.0,220.0
konstantin,0.0,0.0,0.0,0.0,0.0,0.0,155.0
end it,0.0,0.0,0.0,0.0,0.0,0.0,155.0
stock exchange,0.0,0.0,0.0,0.0,0.0,0.0,155.0
yao,0.0,0.0,0.0,0.0,0.0,0.0,155.0
try yourself,0.0,0.0,0.0,0.0,0.0,0.0,155.0
compelled,0.0,0.0,0.0,0.0,0.0,0.0,154.0
ministry of finance,0.0,0.0,0.0,0.0,0.0,0.0,154.0
mutual2022,0.0,0.0,0.0,0.0,0.0,0.0,154.0
vanka,0.0,0.0,0.0,0.0,0.0,0.0,154.0
additional help,0.0,0.0,0.0,0.0,0.0,0.0,152.0
long-range,0.0,0.0,0.0,0.0,0.0,0.0,151.0
yoi,0.0,0.0,0.0,0.0,0.0,0.0,151.0
rise in price,0.0,0.0,0.0,0.0,0.0,0.0,151.0
ombudsman,0.0,0.0,0.0,0.0,0.0,0.0,151.0
feodosia,0.0,0.0,0.0,0.0,0.0,0.0,151.0
kuchm,0.0,0.0,0.0,0.0,0.0,0.0,151.0
pre-trial detention center,0.0,0.0,0.0,0.0,0.0,0.0,150.0
ilya,0.0,0.0,0.0,0.0,0.0,0.0,150.0
yakscho,0.0,0.0,0.0,0.0,0.0,0.0,150.0
wordley,0.0,0.0,0.0,0.0,0.0,0.0,147.0
marauding,0.0,0.0,0.0,0.0,0.0,0.0,147.0
artillery systems,0.0,0.0,0.0,0.0,0.0,0.0,269.0
є,0.0,0.0,0.0,0.0,0.0,0.0,147.0
one day,0.0,0.0,0.0,0.0,0.0,0.0,146.0
chernobaevka,0.0,0.0,0.0,0.0,0.0,0.0,348.0
parsing,0.0,0.0,0.0,0.0,0.0,0.0,144.0
or else,0.0,0.0,0.0,0.0,0.0,0.0,144.0
sejm,0.0,0.0,0.0,0.0,0.0,0.0,144.0
condom,0.0,0.0,0.0,0.0,0.0,0.0,143.0
omsbr,0.0,0.0,0.0,0.0,0.0,0.0,143.0
residential complex,0.0,0.0,0.0,0.0,0.0,0.0,143.0
yandex,0.0,0.0,0.0,0.0,0.0,0.0,142.0
soledare,0.0,0.0,0.0,0.0,0.0,0.0,142.0
fku,0.0,0.0,0.0,0.0,0.0,0.0,142.0
clubromantics,0.0,0.0,0.0,0.0,0.0,0.0,142.0
little bits,0.0,0.0,0.0,0.0,0.0,0.0,142.0
fridge,0.0,0.0,0.0,0.0,0.0,0.0,141.0
to be specified,0.0,0.0,0.0,0.0,0.0,0.0,141.0
draft dodger,0.0,0.0,0.0,0.0,0.0,0.0,141.0
endured,0.0,0.0,0.0,0.0,0.0,0.0,141.0
collaborators,0.0,0.0,0.0,0.0,0.0,0.0,224.0
passing,0.0,0.0,0.0,0.0,0.0,0.0,140.0
bluelips,0.0,0.0,0.0,0.0,0.0,0.0,140.0
zhirinovsky,0.0,0.0,0.0,0.0,0.0,0.0,237.0
chmobikov,0.0,0.0,0.0,0.0,0.0,0.0,139.0
galkin,0.0,0.0,0.0,0.0,0.0,0.0,138.0
stop putin,0.0,0.0,0.0,0.0,0.0,0.0,138.0
fakes,0.0,0.0,0.0,0.0,0.0,0.0,137.0
akhmet,0.0,0.0,0.0,0.0,0.0,0.0,137.0
be friends,0.0,0.0,0.0,0.0,0.0,0.0,137.0
volgograd,0.0,0.0,0.0,0.0,0.0,0.0,240.0
zhakhzelensky,0.0,0.0,0.0,0.0,0.0,0.0,137.0
guards,0.0,0.0,0.0,0.0,0.0,0.0,137.0
render harmless,0.0,0.0,0.0,0.0,0.0,0.0,136.0
resident of kiev,0.0,0.0,0.0,0.0,0.0,0.0,136.0
conducting,0.0,0.0,0.0,0.0,0.0,0.0,136.0
oooh,0.0,0.0,0.0,0.0,0.0,0.0,136.0
be present,0.0,0.0,0.0,0.0,0.0,0.0,135.0
moravian,0.0,0.0,0.0,0.0,0.0,0.0,135.0
i'll help you further,0.0,0.0,0.0,0.0,0.0,0.0,135.0
pechersky,0.0,0.0,0.0,0.0,0.0,0.0,135.0
yeysk,0.0,0.0,0.0,0.0,0.0,0.0,135.0
trait,0.0,0.0,0.0,0.0,0.0,0.0,134.0
the note,0.0,0.0,0.0,0.0,0.0,0.0,134.0
victory day,0.0,0.0,0.0,0.0,0.0,0.0,133.0
pu,0.0,0.0,0.0,0.0,0.0,0.0,132.0
be guided,0.0,0.0,0.0,0.0,0.0,0.0,132.0
viktorovich,0.0,0.0,0.0,0.0,0.0,0.0,132.0
ruso,0.0,0.0,0.0,0.0,0.0,0.0,132.0
sobchak,0.0,0.0,0.0,0.0,0.0,0.0,132.0
astrologer,0.0,0.0,0.0,0.0,0.0,0.0,131.0
a priority,0.0,0.0,0.0,0.0,0.0,0.0,131.0
rfii,0.0,0.0,0.0,0.0,0.0,0.0,131.0
it seems,0.0,0.0,0.0,0.0,0.0,0.0,131.0
roskomnadzor,0.0,0.0,0.0,0.0,0.0,0.0,131.0
elenovka,0.0,0.0,0.0,0.0,0.0,0.0,130.0
body armor,0.0,0.0,0.0,0.0,0.0,0.0,130.0
tell jokes,0.0,0.0,0.0,0.0,0.0,0.0,130.0
minibus,0.0,0.0,0.0,0.0,0.0,0.0,172.0
those.,0.0,0.0,0.0,0.0,0.0,0.0,129.0
discard,0.0,0.0,0.0,0.0,0.0,0.0,129.0
assassination attempt,0.0,0.0,0.0,0.0,0.0,0.0,129.0
znov,0.0,0.0,0.0,0.0,0.0,0.0,129.0
irpenya,0.0,0.0,0.0,0.0,0.0,0.0,128.0
pass it on,0.0,0.0,0.0,0.0,0.0,0.0,128.0
naftogaz,0.0,0.0,0.0,0.0,0.0,0.0,127.0
from odessa,0.0,0.0,0.0,0.0,0.0,0.0,127.0
zodiac,0.0,0.0,0.0,0.0,0.0,0.0,127.0
yelling,0.0,0.0,0.0,0.0,0.0,0.0,126.0
allowance,0.0,0.0,0.0,0.0,0.0,0.0,126.0
schizophrenia,0.0,0.0,0.0,0.0,0.0,0.0,126.0
loved ones,0.0,0.0,0.0,0.0,0.0,0.0,170.0
to identify,0.0,0.0,0.0,0.0,0.0,0.0,126.0
trim yourself,0.0,0.0,0.0,0.0,0.0,0.0,126.0
football player,0.0,0.0,0.0,0.0,0.0,0.0,125.0
propagandists,0.0,0.0,0.0,0.0,0.0,0.0,197.0
zhah,0.0,0.0,0.0,0.0,0.0,0.0,125.0
wax,0.0,0.0,0.0,0.0,0.0,0.0,125.0
metrium,0.0,0.0,0.0,0.0,0.0,0.0,124.0
taras,0.0,0.0,0.0,0.0,0.0,0.0,124.0
chmoboks,0.0,0.0,0.0,0.0,0.0,0.0,124.0
ghoul,0.0,0.0,0.0,0.0,0.0,0.0,123.0
ufsin,0.0,0.0,0.0,0.0,0.0,0.0,123.0
vtb,0.0,0.0,0.0,0.0,0.0,0.0,123.0
make up your mind,0.0,0.0,0.0,0.0,0.0,0.0,123.0
christmas tree,0.0,0.0,0.0,0.0,0.0,0.0,123.0
riot police,0.0,0.0,0.0,0.0,0.0,0.0,122.0
pavlovka,0.0,0.0,0.0,0.0,0.0,0.0,122.0
attentively,0.0,0.0,0.0,0.0,0.0,0.0,122.0
hide behind,0.0,0.0,0.0,0.0,0.0,0.0,121.0
saratov,0.0,0.0,0.0,0.0,0.0,0.0,209.0
phosphoric,0.0,0.0,0.0,0.0,0.0,0.0,121.0
goncharenko,0.0,0.0,0.0,0.0,0.0,0.0,120.0
to figure out,0.0,0.0,0.0,0.0,0.0,0.0,120.0
krasnoyarsk,0.0,0.0,0.0,0.0,0.0,0.0,198.0
ou,0.0,0.0,0.0,0.0,0.0,0.0,119.0
from the inside,0.0,0.0,0.0,0.0,0.0,0.0,119.0
i howl,0.0,0.0,0.0,0.0,0.0,0.0,119.0
cultivation,0.0,0.0,0.0,0.0,0.0,0.0,119.0
beckets,0.0,0.0,0.0,0.0,0.0,0.0,119.0
no war in ukraine,0.0,0.0,0.0,0.0,0.0,0.0,118.0
governing body,0.0,0.0,0.0,0.0,0.0,0.0,118.0
mobs,0.0,0.0,0.0,0.0,0.0,0.0,118.0
matchmaking,0.0,0.0,0.0,0.0,0.0,0.0,118.0
naphtha,0.0,0.0,0.0,0.0,0.0,0.0,118.0
chp,0.0,0.0,0.0,0.0,0.0,0.0,118.0
fpv,0.0,0.0,0.0,0.0,0.0,0.0,117.0
ground meat,0.0,0.0,0.0,0.0,0.0,0.0,117.0
ukrart,0.0,0.0,0.0,0.0,0.0,0.0,116.0
russet,0.0,0.0,0.0,0.0,0.0,0.0,160.0
provinces,0.0,0.0,0.0,0.0,0.0,0.0,116.0
prisoners,0.0,0.0,0.0,0.0,0.0,0.0,115.0
kirilenko,0.0,0.0,0.0,0.0,0.0,0.0,115.0
the netherlands,0.0,0.0,0.0,0.0,0.0,0.0,173.0
outcast,0.0,0.0,0.0,0.0,0.0,0.0,115.0
classical,0.0,0.0,0.0,0.0,0.0,0.0,115.0
tightly,0.0,0.0,0.0,0.0,0.0,0.0,115.0
get scared,0.0,0.0,0.0,0.0,0.0,0.0,115.0
be found,0.0,0.0,0.0,0.0,0.0,0.0,115.0
reb,0.0,0.0,0.0,0.0,0.0,0.0,115.0
putin killer,0.0,0.0,0.0,0.0,0.0,0.0,114.0
milli,0.0,0.0,0.0,0.0,0.0,0.0,114.0
come together,0.0,0.0,0.0,0.0,0.0,0.0,114.0
there will be,0.0,0.0,0.0,0.0,0.0,0.0,114.0
finish off,0.0,0.0,0.0,0.0,0.0,0.0,214.0
yotube,0.0,0.0,0.0,0.0,0.0,0.0,114.0
a drop,0.0,0.0,0.0,0.0,0.0,0.0,113.0
be observed,0.0,0.0,0.0,0.0,0.0,0.0,113.0
the dragon,0.0,0.0,0.0,0.0,0.0,0.0,113.0
enrage,0.0,0.0,0.0,0.0,0.0,0.0,113.0
a cap,0.0,0.0,0.0,0.0,0.0,0.0,113.0
wart,0.0,0.0,0.0,0.0,0.0,0.0,200.0
going on,0.0,0.0,0.0,0.0,0.0,0.0,112.0
dislocation,0.0,0.0,0.0,0.0,0.0,0.0,112.0
military commissar,0.0,0.0,0.0,0.0,0.0,0.0,112.0
lugandon,0.0,0.0,0.0,0.0,0.0,0.0,112.0
little witch,0.0,0.0,0.0,0.0,0.0,0.0,112.0
import substitution,0.0,0.0,0.0,0.0,0.0,0.0,111.0
fedor,0.0,0.0,0.0,0.0,0.0,0.0,111.0
kadyr,0.0,0.0,0.0,0.0,0.0,0.0,111.0
arahamia,0.0,0.0,0.0,0.0,0.0,0.0,111.0
moscow time,0.0,0.0,0.0,0.0,0.0,0.0,110.0
ensign,0.0,0.0,0.0,0.0,0.0,0.0,110.0
andreevich,0.0,0.0,0.0,0.0,0.0,0.0,110.0
sonechko,0.0,0.0,0.0,0.0,0.0,0.0,110.0
ryazan,0.0,0.0,0.0,0.0,0.0,0.0,171.0
show me,0.0,0.0,0.0,0.0,0.0,0.0,110.0
slavazsu,0.0,0.0,0.0,0.0,0.0,0.0,110.0
doubled,0.0,0.0,0.0,0.0,0.0,0.0,110.0
sverdlovsk,0.0,0.0,0.0,0.0,0.0,0.0,110.0
cutting,0.0,0.0,0.0,0.0,0.0,0.0,109.0
give advice,0.0,0.0,0.0,0.0,0.0,0.0,109.0
i guess,0.0,0.0,0.0,0.0,0.0,0.0,109.0
ahhhh,0.0,0.0,0.0,0.0,0.0,0.0,109.0
myanniversaryontwitter,0.0,0.0,0.0,0.0,0.0,0.0,159.0
butus,0.0,0.0,0.0,0.0,0.0,0.0,108.0
a curtain,0.0,0.0,0.0,0.0,0.0,0.0,108.0
make a mistake,0.0,0.0,0.0,0.0,0.0,0.0,182.0
kirovsky,0.0,0.0,0.0,0.0,0.0,0.0,108.0
to sign,0.0,0.0,0.0,0.0,0.0,0.0,108.0
yake,0.0,0.0,0.0,0.0,0.0,0.0,108.0
i'm flying,0.0,0.0,0.0,0.0,0.0,0.0,108.0
on one's own,0.0,0.0,0.0,0.0,0.0,0.0,108.0
bula,0.0,0.0,0.0,0.0,0.0,0.0,108.0
greenhouse,0.0,0.0,0.0,0.0,0.0,0.0,203.0
izyumsky,0.0,0.0,0.0,0.0,0.0,0.0,108.0
a prostitute,0.0,0.0,0.0,0.0,0.0,0.0,107.0
fsvng,0.0,0.0,0.0,0.0,0.0,0.0,107.0
peremoga,0.0,0.0,0.0,0.0,0.0,0.0,107.0
new building,0.0,0.0,0.0,0.0,0.0,0.0,106.0
cunts,0.0,0.0,0.0,0.0,0.0,0.0,106.0
take revenge,0.0,0.0,0.0,0.0,0.0,0.0,195.0
bump into,0.0,0.0,0.0,0.0,0.0,0.0,106.0
hut,0.0,0.0,0.0,0.0,0.0,0.0,106.0
baking trays,0.0,0.0,0.0,0.0,0.0,0.0,106.0
for sure,0.0,0.0,0.0,0.0,0.0,0.0,106.0
fetus,0.0,0.0,0.0,0.0,0.0,0.0,106.0
spicy,0.0,0.0,0.0,0.0,0.0,0.0,105.0
on right,0.0,0.0,0.0,0.0,0.0,0.0,105.0
yurievich,0.0,0.0,0.0,0.0,0.0,0.0,105.0
finite,0.0,0.0,0.0,0.0,0.0,0.0,105.0
piontkovsky,0.0,0.0,0.0,0.0,0.0,0.0,105.0
90th,0.0,0.0,0.0,0.0,0.0,0.0,104.0
dormitory,0.0,0.0,0.0,0.0,0.0,0.0,104.0
nizhny novgorod,0.0,0.0,0.0,0.0,0.0,0.0,104.0
shob,0.0,0.0,0.0,0.0,0.0,0.0,104.0
lugansk region,0.0,0.0,0.0,0.0,0.0,0.0,148.0
permian,0.0,0.0,0.0,0.0,0.0,0.0,167.0
bashkiria,0.0,0.0,0.0,0.0,0.0,0.0,104.0
stopprossia,0.0,0.0,0.0,0.0,0.0,0.0,104.0
yalta,0.0,0.0,0.0,0.0,0.0,0.0,103.0
check in,0.0,0.0,0.0,0.0,0.0,0.0,103.0
dickhead,0.0,0.0,0.0,0.0,0.0,0.0,148.0
yn,0.0,0.0,0.0,0.0,0.0,0.0,102.0
pus,0.0,0.0,0.0,0.0,0.0,0.0,102.0
viryuvsu,0.0,0.0,0.0,0.0,0.0,0.0,102.0
paints,0.0,0.0,0.0,0.0,0.0,0.0,102.0
i'll be late,0.0,0.0,0.0,0.0,0.0,0.0,102.0
organized crime group,0.0,0.0,0.0,0.0,0.0,0.0,102.0
bridgehead,0.0,0.0,0.0,0.0,0.0,0.0,101.0
arrivals,0.0,0.0,0.0,0.0,0.0,0.0,101.0
go to bed,0.0,0.0,0.0,0.0,0.0,0.0,101.0
novgorod,0.0,0.0,0.0,0.0,0.0,0.0,101.0
russiacountryterrorist,0.0,0.0,0.0,0.0,0.0,0.0,101.0
defend yourself,0.0,0.0,0.0,0.0,0.0,0.0,101.0
152 mm,0.0,0.0,0.0,0.0,0.0,0.0,101.0
155 mm,0.0,0.0,0.0,0.0,0.0,0.0,101.0
deputinization,0.0,0.0,0.0,0.0,0.0,0.0,101.0
denisov,0.0,0.0,0.0,0.0,0.0,0.0,100.0
nay,0.0,0.0,0.0,0.0,0.0,0.0,100.0
anatolievich,0.0,0.0,0.0,0.0,0.0,0.0,100.0
reni,0.0,0.0,0.0,0.0,0.0,0.0,100.0
tokmok,0.0,0.0,0.0,0.0,0.0,0.0,99.0
get used to it,0.0,0.0,0.0,0.0,0.0,0.0,99.0
chelyabinsk,0.0,0.0,0.0,0.0,0.0,0.0,194.0
synoptic,0.0,0.0,0.0,0.0,0.0,0.0,99.0
twee,0.0,0.0,0.0,0.0,0.0,0.0,99.0
come in handy,0.0,0.0,0.0,0.0,0.0,0.0,99.0
mobiks,0.0,0.0,0.0,0.0,0.0,0.0,99.0
nada,0.0,0.0,0.0,0.0,0.0,0.0,98.0
pull in,0.0,0.0,0.0,0.0,0.0,0.0,98.0
ufa,0.0,0.0,0.0,0.0,0.0,0.0,98.0
kharkov resident,0.0,0.0,0.0,0.0,0.0,0.0,98.0
the soil,0.0,0.0,0.0,0.0,0.0,0.0,98.0
fescue,0.0,0.0,0.0,0.0,0.0,0.0,98.0
ugledarskoe,0.0,0.0,0.0,0.0,0.0,0.0,98.0
gezh,0.0,0.0,0.0,0.0,0.0,0.0,98.0
buti,0.0,0.0,0.0,0.0,0.0,0.0,98.0
wander around,0.0,0.0,0.0,0.0,0.0,0.0,98.0
not true,0.0,0.0,0.0,0.0,0.0,0.0,98.0
spiteful,0.0,0.0,0.0,0.0,0.0,0.0,97.0
to be shy,0.0,0.0,0.0,0.0,0.0,0.0,97.0
due to,0.0,0.0,0.0,0.0,0.0,0.0,97.0
leaflet,0.0,0.0,0.0,0.0,0.0,0.0,97.0
saakashvili,0.0,0.0,0.0,0.0,0.0,0.0,97.0
de-occupation,0.0,0.0,0.0,0.0,0.0,0.0,97.0
svyatogorsk,0.0,0.0,0.0,0.0,0.0,0.0,97.0
uranus,0.0,0.0,0.0,0.0,0.0,0.0,96.0
sq.,0.0,0.0,0.0,0.0,0.0,0.0,96.0
alexeyevich,0.0,0.0,0.0,0.0,0.0,0.0,96.0
carries,0.0,0.0,0.0,0.0,0.0,0.0,96.0
flare up,0.0,0.0,0.0,0.0,0.0,0.0,96.0
establish themselves,0.0,0.0,0.0,0.0,0.0,0.0,96.0
security guards,0.0,0.0,0.0,0.0,0.0,0.0,96.0
t30p,0.0,0.0,0.0,0.0,0.0,0.0,95.0
bachu,0.0,0.0,0.0,0.0,0.0,0.0,95.0
yaroslav,0.0,0.0,0.0,0.0,0.0,0.0,95.0
to death,0.0,0.0,0.0,0.0,0.0,0.0,95.0
a note,0.0,0.0,0.0,0.0,0.0,0.0,95.0
uman,0.0,0.0,0.0,0.0,0.0,0.0,95.0
beautiful world,0.0,0.0,0.0,0.0,0.0,0.0,95.0
emphasis,0.0,0.0,0.0,0.0,0.0,0.0,94.0
berbock,0.0,0.0,0.0,0.0,0.0,0.0,94.0
psyche,0.0,0.0,0.0,0.0,0.0,0.0,94.0
shoto,0.0,0.0,0.0,0.0,0.0,0.0,94.0
forbes,0.0,0.0,0.0,0.0,0.0,0.0,94.0
glory to the heroes,0.0,0.0,0.0,0.0,0.0,0.0,94.0
exacerbation,0.0,0.0,0.0,0.0,0.0,0.0,94.0
contract soldier,0.0,0.0,0.0,0.0,0.0,0.0,94.0
rosnya,0.0,0.0,0.0,0.0,0.0,0.0,93.0
ginger,0.0,0.0,0.0,0.0,0.0,0.0,93.0
salesman,0.0,0.0,0.0,0.0,0.0,0.0,93.0
minsky,0.0,0.0,0.0,0.0,0.0,0.0,93.0
all-russian,0.0,0.0,0.0,0.0,0.0,0.0,92.0
vksrf,0.0,0.0,0.0,0.0,0.0,0.0,92.0
lie around,0.0,0.0,0.0,0.0,0.0,0.0,92.0
tula,0.0,0.0,0.0,0.0,0.0,0.0,136.0
executor,0.0,0.0,0.0,0.0,0.0,0.0,92.0
erysipelas,0.0,0.0,0.0,0.0,0.0,0.0,92.0
ogshbr,0.0,0.0,0.0,0.0,0.0,0.0,92.0
occupantirf,0.0,0.0,0.0,0.0,0.0,0.0,92.0
ministry of health,0.0,0.0,0.0,0.0,0.0,0.0,91.0
in absentia,0.0,0.0,0.0,0.0,0.0,0.0,91.0
komi,0.0,0.0,0.0,0.0,0.0,0.0,91.0
swamps,0.0,0.0,0.0,0.0,0.0,0.0,91.0
xy,0.0,0.0,0.0,0.0,0.0,0.0,91.0
abr,0.0,0.0,0.0,0.0,0.0,0.0,91.0
calmness,0.0,0.0,0.0,0.0,0.0,0.0,90.0
unambiguous,0.0,0.0,0.0,0.0,0.0,0.0,90.0
stop by,0.0,0.0,0.0,0.0,0.0,0.0,90.0
leningradsky,0.0,0.0,0.0,0.0,0.0,0.0,90.0
a drug,0.0,0.0,0.0,0.0,0.0,0.0,90.0
savmed,0.0,0.0,0.0,0.0,0.0,0.0,90.0
do some work,0.0,0.0,0.0,0.0,0.0,0.0,90.0
be discussed,0.0,0.0,0.0,0.0,0.0,0.0,90.0
aligarch,0.0,0.0,0.0,0.0,0.0,0.0,90.0
khabarovsk,0.0,0.0,0.0,0.0,0.0,0.0,136.0
skabeeva,0.0,0.0,0.0,0.0,0.0,0.0,89.0
rusnipizda,0.0,0.0,0.0,0.0,0.0,0.0,89.0
rendering,0.0,0.0,0.0,0.0,0.0,0.0,89.0
kherson resident,0.0,0.0,0.0,0.0,0.0,0.0,89.0
dill,0.0,0.0,0.0,0.0,0.0,0.0,89.0
obrmp,0.0,0.0,0.0,0.0,0.0,0.0,89.0
put forward,0.0,0.0,0.0,0.0,0.0,0.0,89.0
chuguev,0.0,0.0,0.0,0.0,0.0,0.0,89.0
troshki,0.0,0.0,0.0,0.0,0.0,0.0,89.0
rdk,0.0,0.0,0.0,0.0,0.0,0.0,89.0
prescription,0.0,0.0,0.0,0.0,0.0,0.0,88.0
cannibal,0.0,0.0,0.0,0.0,0.0,0.0,88.0
sat down,0.0,0.0,0.0,0.0,0.0,0.0,88.0
ilham,0.0,0.0,0.0,0.0,0.0,0.0,88.0
belarusians,0.0,0.0,0.0,0.0,0.0,0.0,146.0
healthy lifestyle,0.0,0.0,0.0,0.0,0.0,0.0,88.0
ramp up,0.0,0.0,0.0,0.0,0.0,0.0,88.0
gomel,0.0,0.0,0.0,0.0,0.0,0.0,88.0
don't care,0.0,0.0,0.0,0.0,0.0,0.0,153.0
unsuccessfully,0.0,0.0,0.0,0.0,0.0,0.0,87.0
regrouping,0.0,0.0,0.0,0.0,0.0,0.0,87.0
yakutia,0.0,0.0,0.0,0.0,0.0,0.0,87.0
carry away,0.0,0.0,0.0,0.0,0.0,0.0,87.0
put out,0.0,0.0,0.0,0.0,0.0,0.0,87.0
chita,0.0,0.0,0.0,0.0,0.0,0.0,87.0
news_kiev,0.0,0.0,0.0,0.0,0.0,0.0,87.0
shshosh,0.0,0.0,0.0,0.0,0.0,0.0,86.0
weekdays,0.0,0.0,0.0,0.0,0.0,0.0,86.0
passenger car,0.0,0.0,0.0,0.0,0.0,0.0,141.0
unwashed,0.0,0.0,0.0,0.0,0.0,0.0,86.0
slavavsu,0.0,0.0,0.0,0.0,0.0,0.0,86.0
stavropol,0.0,0.0,0.0,0.0,0.0,0.0,150.0
pskov,0.0,0.0,0.0,0.0,0.0,0.0,131.0
svetlana,0.0,0.0,0.0,0.0,0.0,0.0,86.0
braid,0.0,0.0,0.0,0.0,0.0,0.0,86.0
200th,0.0,0.0,0.0,0.0,0.0,0.0,86.0
orosyn,0.0,0.0,0.0,0.0,0.0,0.0,85.0
astrological,0.0,0.0,0.0,0.0,0.0,0.0,85.0
getting caught,0.0,0.0,0.0,0.0,0.0,0.0,85.0
ene,0.0,0.0,0.0,0.0,0.0,0.0,85.0
the escape,0.0,0.0,0.0,0.0,0.0,0.0,85.0
sludge,0.0,0.0,0.0,0.0,0.0,0.0,85.0
petrovsky,0.0,0.0,0.0,0.0,0.0,0.0,85.0
ios,0.0,0.0,0.0,0.0,0.0,0.0,85.0
kiva,0.0,0.0,0.0,0.0,0.0,0.0,84.0
communal apartment,0.0,0.0,0.0,0.0,0.0,0.0,84.0
utility worker,0.0,0.0,0.0,0.0,0.0,0.0,84.0
drive up,0.0,0.0,0.0,0.0,0.0,0.0,84.0
work brothers,0.0,0.0,0.0,0.0,0.0,0.0,84.0
will return,0.0,0.0,0.0,0.0,0.0,0.0,84.0
c1,0.0,0.0,0.0,0.0,0.0,0.0,84.0
by her,0.0,0.0,0.0,0.0,0.0,0.0,84.0
benedicts,0.0,0.0,0.0,0.0,0.0,0.0,84.0
vz,0.0,0.0,0.0,0.0,0.0,0.0,84.0
job vacancy,0.0,0.0,0.0,0.0,0.0,0.0,83.0
energy carrier,0.0,0.0,0.0,0.0,0.0,0.0,83.0
multi-storey,0.0,0.0,0.0,0.0,0.0,0.0,83.0
vasilievich,0.0,0.0,0.0,0.0,0.0,0.0,83.0
gagarin,0.0,0.0,0.0,0.0,0.0,0.0,83.0
without panic,0.0,0.0,0.0,0.0,0.0,0.0,83.0
by ship,0.0,0.0,0.0,0.0,0.0,0.0,83.0
vania,0.0,0.0,0.0,0.0,0.0,0.0,83.0
paddy wagon,0.0,0.0,0.0,0.0,0.0,0.0,82.0
jolie,0.0,0.0,0.0,0.0,0.0,0.0,82.0
egor,0.0,0.0,0.0,0.0,0.0,0.0,82.0
puilo,0.0,0.0,0.0,0.0,0.0,0.0,82.0
shit ourselves,0.0,0.0,0.0,0.0,0.0,0.0,82.0
mikhailovich,0.0,0.0,0.0,0.0,0.0,0.0,82.0
1989,0.0,0.0,0.0,0.0,0.0,0.0,82.0
antiaircrafter,0.0,0.0,0.0,0.0,0.0,0.0,82.0
races,0.0,0.0,0.0,0.0,0.0,0.0,82.0
retarded,0.0,0.0,0.0,0.0,0.0,0.0,82.0
lattice,0.0,0.0,0.0,0.0,0.0,0.0,82.0
margarita,0.0,0.0,0.0,0.0,0.0,0.0,81.0
i'll guess,0.0,0.0,0.0,0.0,0.0,0.0,81.0
glanders,0.0,0.0,0.0,0.0,0.0,0.0,81.0
spotter,0.0,0.0,0.0,0.0,0.0,0.0,81.0
ukrartpodtrimka,0.0,0.0,0.0,0.0,0.0,0.0,81.0
we_will not_forgive,0.0,0.0,0.0,0.0,0.0,0.0,81.0
zhart,0.0,0.0,0.0,0.0,0.0,0.0,81.0
cut off the power,0.0,0.0,0.0,0.0,0.0,0.0,81.0
soulful,0.0,0.0,0.0,0.0,0.0,0.0,81.0
ahhah,0.0,0.0,0.0,0.0,0.0,0.0,81.0
we are together,0.0,0.0,0.0,0.0,0.0,0.0,81.0
cm.,0.0,0.0,0.0,0.0,0.0,0.0,81.0
revolution in russia,0.0,0.0,0.0,0.0,0.0,0.0,81.0
walked,0.0,0.0,0.0,0.0,0.0,0.0,80.0
thicket,0.0,0.0,0.0,0.0,0.0,0.0,80.0
kherson ukraine,0.0,0.0,0.0,0.0,0.0,0.0,80.0
no use,0.0,0.0,0.0,0.0,0.0,0.0,80.0
ivanovich,0.0,0.0,0.0,0.0,0.0,0.0,80.0
putinkotaktyzheme,0.0,0.0,0.0,0.0,0.0,0.0,80.0
mixing,0.0,0.0,0.0,0.0,0.0,0.0,80.0
yatsenyuk,0.0,0.0,0.0,0.0,0.0,0.0,80.0
russian language,0.0,0.0,0.0,0.0,0.0,0.0,80.0
atesh,0.0,0.0,0.0,0.0,0.0,0.0,80.0
i'm crying,0.0,0.0,0.0,0.0,0.0,0.0,80.0
arbitrariness,0.0,0.0,0.0,0.0,0.0,0.0,80.0
ptnpnh,0.0,0.0,0.0,0.0,0.0,0.0,80.0
btgr,0.0,0.0,0.0,0.0,0.0,0.0,79.0
business news,0.0,0.0,0.0,0.0,0.0,0.0,79.0
️subscribe,0.0,0.0,0.0,0.0,0.0,0.0,79.0
loner,0.0,0.0,0.0,0.0,0.0,0.0,79.0
spectacle,0.0,0.0,0.0,0.0,0.0,0.0,79.0
obolon,0.0,0.0,0.0,0.0,0.0,0.0,79.0
take account,0.0,0.0,0.0,0.0,0.0,0.0,79.0
